STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000526,81,52
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000527,80,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000528,63,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000529,66,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000530,66,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000531,75,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000601,91,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000602,95,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000603,94,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000604,77,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000605,75,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000606,67,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000607,78,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000608,85,52
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000609,91,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000610,94,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000611,99,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000612,96,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000613,82,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000614,74,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000615,86,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000616,85,75
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000617,91,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000618,89,78
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000619,90,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000620,84,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000621,89,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000622,88,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000623,87,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000624,92,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000625,94,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000626,93,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000627,88,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000628,81,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000629,85,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000630,84,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000801,89,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000802,86,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000803,86,72
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000804,86,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000805,85,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000806,83,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000807,94,72
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000808,91,80
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000809,92,79
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000810,92,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000811,89,72
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000812,84,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000813,91,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000814,82,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000815,87,77
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000816,89,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000817,87,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000818,76,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000819,81,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000820,80,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000821,81,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000822,82,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000823,82,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000824,87,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000825,86,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000826,85,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000827,84,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000828,83,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000829,83,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000830,80,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000831,84,72
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000901,91,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000902,88,73
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000903,85,72
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000904,90,72
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000905,74,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000906,73,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000907,75,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000908,80,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000909,87,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000910,88,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000911,85,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000912,87,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000913,86,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000914,84,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000915,82,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000916,71,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000917,75,45
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000918,79,52
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000919,79,51
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000920,89,76
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000921,87,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000922,77,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000923,77,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000924,83,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000925,78,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000926,54,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000927,69,58
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000928,74,47
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000929,71,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20000930,70,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001001,72,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001002,77,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001003,87,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001004,85,58
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001005,83,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001006,88,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001007,70,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001008,58,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001009,53,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001010,63,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001011,72,43
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001012,75,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001013,77,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001014,80,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001015,81,47
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001016,78,53
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001017,72,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001018,70,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001019,71,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001020,75,43
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001021,79,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001022,72,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001023,68,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001024,71,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001025,71,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001026,70,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001027,74,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001028,71,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001029,64,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001030,62,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001031,61,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001101,68,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001102,68,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001103,74,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001104,77,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001105,61,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001106,58,43
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001107,66,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001108,67,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001109,64,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001110,68,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001111,59,47
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001112,60,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001113,58,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001114,57,45
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001115,48,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001116,50,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001117,39,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001118,46,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001119,44,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001120,51,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001121,49,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001122,40,22
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001123,39,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001124,42,17
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001125,40,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001126,57,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001127,61,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001128,59,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001129,47,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001130,49,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001201,48,29
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001202,43,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001203,35,18
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001204,46,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001205,54,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001206,41,22
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001207,40,22
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001208,45,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001209,43,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001210,40,20
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001211,43,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001212,52,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001213,37,19
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001214,37,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001215,42,29
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001216,40,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001217,60,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001218,47,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001219,39,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001220,32,17
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001221,33,11
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001222,33,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001223,23,11
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001224,42,16
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001225,34,17
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001226,33,16
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001227,35,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001228,33,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001229,33,16
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001230,33,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20001231,36,16
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010101,36,19
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010102,37,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010103,36,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010104,37,18
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010105,33,12
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010106,41,19
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010107,43,19
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010108,39,25
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010109,34,25
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010110,47,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010111,50,20
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010112,51,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010113,48,20
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010114,48,22
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010115,48,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010116,48,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010117,45,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010118,41,29
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010119,40,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010120,39,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010121,37,14
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010122,42,15
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010123,44,16
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010124,30,20
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010125,40,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010126,40,19
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010127,46,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010128,46,23
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010129,46,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010130,54,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010131,56,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010201,49,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010202,50,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010203,49,31
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010204,51,20
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010205,43,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010206,48,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010207,53,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010208,56,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010209,71,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010210,67,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010211,46,25
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010212,41,25
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010213,56,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010214,49,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010215,56,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010216,47,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010217,43,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010218,37,20
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010219,50,20
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010220,65,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010221,67,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010222,41,31
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010223,42,19
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010224,45,25
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010225,52,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010226,57,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010227,61,31
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010228,58,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010301,50,25
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010302,60,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010303,58,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010304,56,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010305,41,29
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010306,38,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010307,47,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010308,50,25
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010309,50,25
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010310,48,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010311,66,25
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010312,63,29
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010313,66,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010314,63,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010315,56,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010316,51,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010317,57,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010318,52,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010319,55,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010320,53,29
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010321,51,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010322,60,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010323,62,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010324,65,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010325,54,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010326,44,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010327,43,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010328,54,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010329,50,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010330,50,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010331,55,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010401,52,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010402,57,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010403,64,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010404,64,43
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010405,67,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010406,69,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010407,71,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010408,71,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010409,91,52
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010410,88,53
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010411,76,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010412,78,53
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010413,78,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010414,78,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010415,73,51
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010416,62,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010417,55,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010418,51,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010419,63,31
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010420,71,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010421,71,52
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010422,89,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010423,89,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010424,88,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010425,65,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010426,78,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010427,81,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010428,78,53
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010429,68,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010430,78,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010501,85,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010502,88,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010503,91,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010504,91,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010505,86,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010506,70,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010507,68,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010508,73,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010509,77,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010510,84,51
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010511,89,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010512,83,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010513,76,51
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010514,71,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010515,74,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010516,74,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010517,70,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010518,70,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010519,77,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010520,88,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010521,71,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010522,64,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010523,74,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010524,82,51
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010525,82,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010526,68,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010527,76,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010528,77,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010529,75,52
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010530,72,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010531,71,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010601,71,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010602,79,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010603,73,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010604,79,51
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010605,82,58
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010606,82,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010607,81,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010608,82,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010609,82,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010610,85,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010611,87,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010612,92,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010613,93,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010614,90,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010615,89,73
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010616,79,72
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010617,83,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010618,88,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010619,90,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010620,93,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010621,91,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010622,90,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010623,86,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010624,82,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010625,86,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010626,90,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010627,93,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010628,93,75
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010629,95,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010630,93,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010701,92,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010702,76,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010703,79,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010704,89,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010705,87,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010706,80,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010707,85,57
