STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,TMIN
GHCND:USW00094846,200.6,41.995,-87.93361,20061005,60,46
GHCND:USW00094846,200.6,41.995,-87.93361,20061006,58,42
GHCND:USW00094846,200.6,41.995,-87.93361,20061007,67,40
GHCND:USW00094846,200.6,41.995,-87.93361,20061008,72,43
GHCND:USW00094846,200.6,41.995,-87.93361,20061009,66,47
GHCND:USW00094846,200.6,41.995,-87.93361,20061010,58,52
GHCND:USW00094846,200.6,41.995,-87.93361,20061011,54,35
GHCND:USW00094846,200.6,41.995,-87.93361,20061012,39,30
GHCND:USW00094846,200.6,41.995,-87.93361,20061013,50,32
GHCND:USW00094846,200.6,41.995,-87.93361,20061014,50,32
GHCND:USW00094846,200.6,41.995,-87.93361,20061015,52,31
GHCND:USW00094846,200.6,41.995,-87.93361,20061016,56,48
GHCND:USW00094846,200.6,41.995,-87.93361,20061017,58,50
GHCND:USW00094846,200.6,41.995,-87.93361,20061018,63,42
GHCND:USW00094846,200.6,41.995,-87.93361,20061019,44,39
GHCND:USW00094846,200.6,41.995,-87.93361,20061020,53,32
GHCND:USW00094846,200.6,41.995,-87.93361,20061021,58,47
GHCND:USW00094846,200.6,41.995,-87.93361,20061022,49,34
GHCND:USW00094846,200.6,41.995,-87.93361,20061023,41,33
GHCND:USW00094846,200.6,41.995,-87.93361,20061024,47,30
GHCND:USW00094846,200.6,41.995,-87.93361,20061025,51,27
GHCND:USW00094846,200.6,41.995,-87.93361,20061026,46,43
GHCND:USW00094846,200.6,41.995,-87.93361,20061027,45,38
GHCND:USW00094846,200.6,41.995,-87.93361,20061028,52,37
GHCND:USW00094846,200.6,41.995,-87.93361,20061029,54,33
GHCND:USW00094846,200.6,41.995,-87.93361,20061030,70,38
GHCND:USW00094846,200.6,41.995,-87.93361,20061031,62,35
GHCND:USW00094846,200.6,41.995,-87.93361,20061101,42,27
GHCND:USW00094846,200.6,41.995,-87.93361,20061102,34,24
GHCND:USW00094846,200.6,41.995,-87.93361,20061103,40,21
GHCND:USW00094846,200.6,41.995,-87.93361,20061104,47,29
GHCND:USW00094846,200.6,41.995,-87.93361,20061105,55,32
GHCND:USW00094846,200.6,41.995,-87.93361,20061106,56,44
GHCND:USW00094846,200.6,41.995,-87.93361,20061107,54,46
GHCND:USW00094846,200.6,41.995,-87.93361,20061108,64,46
GHCND:USW00094846,200.6,41.995,-87.93361,20061109,68,47
GHCND:USW00094846,200.6,41.995,-87.93361,20061110,48,37
GHCND:USW00094846,200.6,41.995,-87.93361,20061111,41,34
GHCND:USW00094846,200.6,41.995,-87.93361,20061112,46,34
GHCND:USW00094846,200.6,41.995,-87.93361,20061113,42,34
GHCND:USW00094846,200.6,41.995,-87.93361,20061114,44,36
GHCND:USW00094846,200.6,41.995,-87.93361,20061115,47,43
GHCND:USW00094846,200.6,41.995,-87.93361,20061116,43,37
GHCND:USW00094846,200.6,41.995,-87.93361,20061117,40,34
GHCND:USW00094846,200.6,41.995,-87.93361,20061118,44,30
GHCND:USW00094846,200.6,41.995,-87.93361,20061119,44,29
GHCND:USW00094846,200.6,41.995,-87.93361,20061120,44,29
GHCND:USW00094846,200.6,41.995,-87.93361,20061121,49,29
GHCND:USW00094846,200.6,41.995,-87.93361,20061122,54,30
GHCND:USW00094846,200.6,41.995,-87.93361,20061123,58,30
GHCND:USW00094846,200.6,41.995,-87.93361,20061124,60,31
GHCND:USW00094846,200.6,41.995,-87.93361,20061125,58,36
GHCND:USW00094846,200.6,41.995,-87.93361,20061126,62,45
GHCND:USW00094846,200.6,41.995,-87.93361,20061127,62,52
GHCND:USW00094846,200.6,41.995,-87.93361,20061128,61,54
GHCND:USW00094846,200.6,41.995,-87.93361,20061129,60,38
GHCND:USW00094846,200.6,41.995,-87.93361,20061130,39,26
GHCND:USW00094846,200.6,41.995,-87.93361,20061201,33,18
GHCND:USW00094846,200.6,41.995,-87.93361,20061202,30,12
GHCND:USW00094846,200.6,41.995,-87.93361,20061203,15,8
GHCND:USW00094846,200.6,41.995,-87.93361,20061204,26,6
GHCND:USW00094846,200.6,41.995,-87.93361,20061205,34,7
GHCND:USW00094846,200.6,41.995,-87.93361,20061206,35,17
GHCND:USW00094846,200.6,41.995,-87.93361,20061207,17,9
GHCND:USW00094846,200.6,41.995,-87.93361,20061208,21,4
GHCND:USW00094846,200.6,41.995,-87.93361,20061209,35,20
GHCND:USW00094846,200.6,41.995,-87.93361,20061210,41,32
GHCND:USW00094846,200.6,41.995,-87.93361,20061211,45,37
GHCND:USW00094846,200.6,41.995,-87.93361,20061212,50,38
GHCND:USW00094846,200.6,41.995,-87.93361,20061213,45,33
GHCND:USW00094846,200.6,41.995,-87.93361,20061214,50,35
GHCND:USW00094846,200.6,41.995,-87.93361,20061215,44,30
GHCND:USW00094846,200.6,41.995,-87.93361,20061216,55,32
GHCND:USW00094846,200.6,41.995,-87.93361,20061217,54,41
GHCND:USW00094846,200.6,41.995,-87.93361,20061218,41,29
GHCND:USW00094846,200.6,41.995,-87.93361,20061219,43,24
GHCND:USW00094846,200.6,41.995,-87.93361,20061220,40,24
GHCND:USW00094846,200.6,41.995,-87.93361,20061221,50,38
GHCND:USW00094846,200.6,41.995,-87.93361,20061222,54,40
GHCND:USW00094846,200.6,41.995,-87.93361,20061223,40,33
GHCND:USW00094846,200.6,41.995,-87.93361,20061224,44,29
GHCND:USW00094846,200.6,41.995,-87.93361,20061225,37,30
GHCND:USW00094846,200.6,41.995,-87.93361,20061226,34,28
GHCND:USW00094846,200.6,41.995,-87.93361,20061227,38,28
GHCND:USW00094846,200.6,41.995,-87.93361,20061228,48,36
GHCND:USW00094846,200.6,41.995,-87.93361,20061229,50,40
GHCND:USW00094846,200.6,41.995,-87.93361,20061230,50,40
GHCND:USW00094846,200.6,41.995,-87.93361,20061231,56,43
GHCND:USW00094846,200.6,41.995,-87.93361,20070101,43,29
GHCND:USW00094846,200.6,41.995,-87.93361,20070102,43,26
GHCND:USW00094846,200.6,41.995,-87.93361,20070103,48,33
GHCND:USW00094846,200.6,41.995,-87.93361,20070104,52,39
GHCND:USW00094846,200.6,41.995,-87.93361,20070105,50,42
GHCND:USW00094846,200.6,41.995,-87.93361,20070106,42,29
GHCND:USW00094846,200.6,41.995,-87.93361,20070107,41,27
GHCND:USW00094846,200.6,41.995,-87.93361,20070108,39,26
GHCND:USW00094846,200.6,41.995,-87.93361,20070109,33,22
GHCND:USW00094846,200.6,41.995,-87.93361,20070110,35,18
GHCND:USW00094846,200.6,41.995,-87.93361,20070111,45,35
GHCND:USW00094846,200.6,41.995,-87.93361,20070112,48,33
GHCND:USW00094846,200.6,41.995,-87.93361,20070113,33,29
GHCND:USW00094846,200.6,41.995,-87.93361,20070114,33,30
GHCND:USW00094846,200.6,41.995,-87.93361,20070115,33,21
GHCND:USW00094846,200.6,41.995,-87.93361,20070116,23,11
GHCND:USW00094846,200.6,41.995,-87.93361,20070117,22,9
GHCND:USW00094846,200.6,41.995,-87.93361,20070118,30,22
GHCND:USW00094846,200.6,41.995,-87.93361,20070119,27,18
GHCND:USW00094846,200.6,41.995,-87.93361,20070120,27,10
GHCND:USW00094846,200.6,41.995,-87.93361,20070121,29,26
GHCND:USW00094846,200.6,41.995,-87.93361,20070122,31,25
GHCND:USW00094846,200.6,41.995,-87.93361,20070123,26,22
